proteins	genes	gene_name	kcat	rxns	notes	stoicho
Q8TDX6	ENSG00000147408	CSGALNACT1	8.0900	MAR07494	substrate=chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 3; SMILES=CC1=NN(C(=C1)N)C2=CC=C(C=C2)Cl; seq_len=532; source=DLKcat	1
Q8TDX6	ENSG00000147408	CSGALNACT1	10.6941	MAR07494	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=532; source=DLKcat	1
Q8N6G5	ENSG00000169826	CSGALNACT2	0.6238	MAR07494	substrate=chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 3; SMILES=CC1=NN(C(=C1)N)C2=CC=C(C=C2)Cl; seq_len=542; source=DLKcat	1
Q8N6G5	ENSG00000169826	CSGALNACT2	1.1557	MAR07494	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=542; source=DLKcat	1
Q70JA7	ENSG00000198108	CHSY3	1.8382	MAR07494	substrate=chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 3; SMILES=CC1=NN(C(=C1)N)C2=CC=C(C=C2)Cl; seq_len=882; source=DLKcat	1
Q70JA7	ENSG00000198108	CHSY3	3.1571	MAR07494	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=882; source=DLKcat	1
Q9P2E5	ENSG00000033100	CHPF2	0.1949	MAR07495	substrate=UDP-glucuronate; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O; seq_len=772; source=DLKcat	1
Q8IZ52	ENSG00000123989	CHPF	1.9062	MAR07495	substrate=UDP-glucuronate; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O; seq_len=775; source=DLKcat	1
Q86X52	ENSG00000131873	CHSY1	3.8433	MAR07495	substrate=UDP-glucuronate; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O; seq_len=802; source=DLKcat	1
Q70JA7	ENSG00000198108	CHSY3	2.1620	MAR07495	substrate=UDP-glucuronate; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O; seq_len=882; source=DLKcat	1
Q8IZ52	ENSG00000123989	CHPF	2.4233	MAR07496	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=775; source=DLKcat	1
Q86X52	ENSG00000131873	CHSY1	4.2101	MAR07496	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=802; source=DLKcat	1
Q8TDX6	ENSG00000147408	CSGALNACT1	10.6941	MAR07496	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=532; source=DLKcat	1
Q8N6G5	ENSG00000169826	CSGALNACT2	1.1557	MAR07496	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=542; source=DLKcat	1
Q70JA7	ENSG00000198108	CHSY3	3.1571	MAR07496	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=882; source=DLKcat	1
Q9NRB3	ENSG00000136213	CHST12	2.1227	MAR07498	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=414; source=DLKcat	1
Q8NCH0	ENSG00000169105	CHST14	15.9124	MAR07498	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=376; source=DLKcat	1
Q9NPF2	ENSG00000171310	CHST11	7.3372	MAR07498	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=352; source=DLKcat	1
Q8NET6	ENSG00000180767	CHST13	25.2505	MAR07498	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=341; source=DLKcat	1
Q9NRB3	ENSG00000136213	CHST12	2.1227	MAR07509	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=414; source=DLKcat	1
Q8NCH0	ENSG00000169105	CHST14	15.9124	MAR07509	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=376; source=DLKcat	1
Q9NPF2	ENSG00000171310	CHST11	7.3372	MAR07509	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=352; source=DLKcat	1
Q8NET6	ENSG00000180767	CHST13	25.2505	MAR07509	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=341; source=DLKcat	1
Q9UL01	ENSG00000111817	DSE	2.7452	MAR07510	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=958; source=DLKcat	1
Q9Y2C2	ENSG00000111962	UST	14.3795	MAR07510	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=406; source=DLKcat	1
Q7LGC8	ENSG00000122863	CHST3	0.3909	MAR07519	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=479; source=DLKcat	1
Q9NS84	ENSG00000147119	CHST7	0.6238	MAR07519	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=486; source=DLKcat	1
Q7LFX5	ENSG00000182022	CHST15	3.0370	MAR07519	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=561; source=DLKcat	1
Q9P2E5	ENSG00000033100	CHPF2	0.1949	MAR07520	substrate=UDP-glucuronate; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O; seq_len=772; source=DLKcat	1
Q8IZ52	ENSG00000123989	CHPF	1.9062	MAR07520	substrate=UDP-glucuronate; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O; seq_len=775; source=DLKcat	1
Q86X52	ENSG00000131873	CHSY1	3.8433	MAR07520	substrate=UDP-glucuronate; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O; seq_len=802; source=DLKcat	1
Q70JA7	ENSG00000198108	CHSY3	2.1620	MAR07520	substrate=UDP-glucuronate; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O; seq_len=882; source=DLKcat	1
Q8IZ52	ENSG00000123989	CHPF	2.4233	MAR07521	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=775; source=DLKcat	1
Q86X52	ENSG00000131873	CHSY1	4.2101	MAR07521	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=802; source=DLKcat	1
Q8TDX6	ENSG00000147408	CSGALNACT1	10.6941	MAR07521	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=532; source=DLKcat	1
Q8N6G5	ENSG00000169826	CSGALNACT2	1.1557	MAR07521	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=542; source=DLKcat	1
Q70JA7	ENSG00000198108	CHSY3	3.1571	MAR07521	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=882; source=DLKcat	1
Q7LGC8	ENSG00000122863	CHST3	0.3909	MAR07522	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=479; source=DLKcat	1
Q9NS84	ENSG00000147119	CHST7	0.6238	MAR07522	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=486; source=DLKcat	1
Q7LFX5	ENSG00000182022	CHST15	3.0370	MAR07522	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=561; source=DLKcat	1
Q9Y2C2	ENSG00000111962	UST	14.3795	MAR07534	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=406; source=DLKcat	1
Q9P2E5	ENSG00000033100	CHPF2	0.1949	MAR07535	substrate=UDP-glucuronate; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O; seq_len=772; source=DLKcat	1
Q8IZ52	ENSG00000123989	CHPF	1.9062	MAR07535	substrate=UDP-glucuronate; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O; seq_len=775; source=DLKcat	1
Q86X52	ENSG00000131873	CHSY1	3.8433	MAR07535	substrate=UDP-glucuronate; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O; seq_len=802; source=DLKcat	1
Q70JA7	ENSG00000198108	CHSY3	2.1620	MAR07535	substrate=UDP-glucuronate; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O; seq_len=882; source=DLKcat	1
Q8IZ52	ENSG00000123989	CHPF	2.4233	MAR07536	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=775; source=DLKcat	1
Q86X52	ENSG00000131873	CHSY1	4.2101	MAR07536	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=802; source=DLKcat	1
Q8TDX6	ENSG00000147408	CSGALNACT1	10.6941	MAR07536	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=532; source=DLKcat	1
Q8N6G5	ENSG00000169826	CSGALNACT2	1.1557	MAR07536	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=542; source=DLKcat	1
Q70JA7	ENSG00000198108	CHSY3	3.1571	MAR07536	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=882; source=DLKcat	1
Q7LGC8	ENSG00000122863	CHST3	0.3909	MAR07537	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=479; source=DLKcat	1
Q9NS84	ENSG00000147119	CHST7	0.6238	MAR07537	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=486; source=DLKcat	1
Q7LFX5	ENSG00000182022	CHST15	3.0370	MAR07537	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=561; source=DLKcat	1
Q9Y2C2	ENSG00000111962	UST	14.3795	MAR07538	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=406; source=DLKcat	1
Q9NRB3	ENSG00000136213	CHST12	2.1227	MAR07551	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=414; source=DLKcat	1
Q8NCH0	ENSG00000169105	CHST14	15.9124	MAR07551	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=376; source=DLKcat	1
Q9NPF2	ENSG00000171310	CHST11	7.3372	MAR07551	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=352; source=DLKcat	1
Q8NET6	ENSG00000180767	CHST13	25.2505	MAR07551	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=341; source=DLKcat	1
Q7LGC8	ENSG00000122863	CHST3	0.3909	MAR07552	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=479; source=DLKcat	1
Q9NS84	ENSG00000147119	CHST7	0.6238	MAR07552	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=486; source=DLKcat	1
Q7LFX5	ENSG00000182022	CHST15	3.0370	MAR07552	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=561; source=DLKcat	1
Q9NS84	ENSG00000147119	CHST7	0.2402	MAR07553	substrate=chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a; SMILES=C1=CC=C(C=C1)NC(=O)NN; seq_len=486; source=DLKcat	1
Q9NS84	ENSG00000147119	CHST7	0.6238	MAR07553	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=486; source=DLKcat	1
Q68CP4	ENSG00000165102	HGSNAT	14.1143	MAR07228	substrate=acetyl-CoA; SMILES=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=663; source=DLKcat	1
Q68CP4	ENSG00000165102	HGSNAT	14.1143	MAR07233	substrate=acetyl-CoA; SMILES=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=663; source=DLKcat	1
Q68CP4	ENSG00000165102	HGSNAT	14.1143	MAR07239	substrate=acetyl-CoA; SMILES=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=663; source=DLKcat	1
Q68CP4	ENSG00000165102	HGSNAT	14.1143	MAR07245	substrate=acetyl-CoA; SMILES=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=663; source=DLKcat	1
P08236	ENSG00000169919	GUSB	3.3830	MAR07573	substrate=hyaluronan biosynthesis, precursor 1; SMILES=CC(=O)NC1C(C(C(OC1O)CO)O)OC2C(C(C=C(O2)C(=O)O)O)O; seq_len=651; source=DLKcat	1
Q11206	ENSG00000110080	ST3GAL4	21.7803	MAR07335	substrate=CMP-N-acetylneuraminate; SMILES=CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=NC3=O)N)O)O)O; seq_len=333; source=DLKcat	1
Q11203	ENSG00000126091	ST3GAL3	7.5065	MAR07335	substrate=CMP-N-acetylneuraminate; SMILES=CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=NC3=O)N)O)O)O; seq_len=375; source=DLKcat	1
Q8NFL0	ENSG00000156966	B3GNT7	5.9480	MAR07336	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=401; source=DLKcat	1
Q9NY97	ENSG00000170340	B3GNT2	0.8108	MAR07336	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=397; source=DLKcat	1
O43505	ENSG00000174684	B4GAT1	9.7175	MAR07336	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=415; source=DLKcat	1
Q67FW5	ENSG00000175711	B3GNTL1	12.4852	MAR07336	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=361; source=DLKcat	1
Q9C0J1	ENSG00000176383	B3GNT4	6.3328	MAR07336	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=378; source=DLKcat	1
Q7Z7M8	ENSG00000177191	B3GNT8	12.3365	MAR07336	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=397; source=DLKcat	1
Q9Y2A9	ENSG00000179913	B3GNT3	14.3038	MAR07336	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=372; source=DLKcat	1
P15291	ENSG00000086062	B4GALT1	2.3904	MAR07337	substrate=UDP-galactose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=398; source=DLKcat	1
O60909	ENSG00000117411	B4GALT2	16.4832	MAR07337	substrate=UDP-galactose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=372; source=DLKcat	1
O43286	ENSG00000158470	B4GALT5	6.7197	MAR07337	substrate=UDP-galactose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=388; source=DLKcat	1
O60512	ENSG00000158850	B4GALT3	1.9741	MAR07337	substrate=UDP-galactose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=393; source=DLKcat	1
Q8NFL0	ENSG00000156966	B3GNT7	5.9480	MAR07338	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=401; source=DLKcat	1
Q9NY97	ENSG00000170340	B3GNT2	0.8108	MAR07338	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=397; source=DLKcat	1
O43505	ENSG00000174684	B4GAT1	9.7175	MAR07338	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=415; source=DLKcat	1
Q67FW5	ENSG00000175711	B3GNTL1	12.4852	MAR07338	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=361; source=DLKcat	1
Q9C0J1	ENSG00000176383	B3GNT4	6.3328	MAR07338	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=378; source=DLKcat	1
Q7Z7M8	ENSG00000177191	B3GNT8	12.3365	MAR07338	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=397; source=DLKcat	1
Q9Y2A9	ENSG00000179913	B3GNT3	14.3038	MAR07338	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=372; source=DLKcat	1
Q9GZS9	ENSG00000135702	CHST5	0.0453	MAR07339	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=411; source=DLKcat	1
Q8NCG5	ENSG00000140835	CHST4	1.9990	MAR07339	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=386; source=DLKcat	1
Q9Y4C5	ENSG00000175040	CHST2	1.1857	MAR07339	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=530; source=DLKcat	1
Q9GZX3	ENSG00000183196	CHST6	7.8295	MAR07339	substrate=PAPS; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O)N; seq_len=395; source=DLKcat	1
P15291	ENSG00000086062	B4GALT1	2.3904	MAR07340	substrate=UDP-galactose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=398; source=DLKcat	1
O60909	ENSG00000117411	B4GALT2	16.4832	MAR07340	substrate=UDP-galactose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=372; source=DLKcat	1
O43286	ENSG00000158470	B4GALT5	6.7197	MAR07340	substrate=UDP-galactose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=388; source=DLKcat	1
O60512	ENSG00000158850	B4GALT3	1.9741	MAR07340	substrate=UDP-galactose; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O; seq_len=393; source=DLKcat	1
Q8NFL0	ENSG00000156966	B3GNT7	5.9480	MAR07341	substrate=UDP-N-acetylglucosamine; SMILES=CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O; seq_len=401; source=DLKcat	1
